"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","ADPT","ADPT_ATTRIBUTES","ASLP","ASLP_ATTRIBUTES","ASTP","ASTP_ATTRIBUTES","AWBT","AWBT_ATTRIBUTES","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","DYFG","DYFG_ATTRIBUTES","DYHF","DYHF_ATTRIBUTES","DYTS","DYTS_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","RHAV","RHAV_ATTRIBUTES","RHMN","RHMN_ATTRIBUTES","RHMX","RHMX_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF1","WDF1_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES","WDFM","WDFM_ATTRIBUTES","WSF1","WSF1_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WSFG","WSFG_ATTRIBUTES","WSFM","WSFM_ATTRIBUTES"
"USW00093721","2009-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-9.21",",,,W","1017.8",",,,W","1011.8",",,,W","-3.84",",,,W","2.7",",W","0.0","0","0.0",",0","7",",0","5",",0","1",",0","2",",0","1",",0","0",",0","30",",0","9",",0","0",",0","0",",0","10","","","","2","","-16.7",",0,17,","51",",,0,28,","46",",,0,27,","34.8",",,0,07,","12.8",",0,23,","1584.4","0","615.7",",0","69.4",",,,0","","","59",",,,W","41",",,,W","78",",,,W","54",",,,0","-1.53",",0","2.85",",,,0","-5.91",",,,0","","","","","280",",X","290",",X","","","","","","","12.5",",X","16.1",",X","","","",""
"USW00093721","2009-02","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-5.87",",,,W","1019.0",",,,W","1013.0",",,,W","-0.06",",,,W","3.5",",W","0.0","0","0.0",",0","5",",0","1",",0","0",",0","0",",0","0",",0","0",",0","22",",0","1",",0","1",",0","0",",0","7","","","","1","","-11.1",",0,06,","0",",T,0,04,","10",",,0,04,","3.0",",,0,18,","21.1",",0,11,","2013.1","0","428.7",",0","6.6",",,,0","","","54",",,,W","35",",,,W","77",",,,W","15",",,,0","3.02",",0","9.12",",,,0","-3.08",",,,0","","","","","270",",X","280",",X","","","","","","","17.9",",X","24.1",",X","","","",""
"USW00093721","2009-03","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-1.56",",,,W","1021.6",",,,W","1015.8",",,,W","3.26",",,,W","2.8",",W","0.0","0","0.0",",0","11",",0","6",",0","0",",0","4",",0","2",",0","0",",0","14",",0","2",",0","4",",0","0",",0","16","","4","","1","","-13.3",",0,04,","127",",,0,03,","119",",,0,02,","16.0",",,0,28,","24.4",",0,29,+","2391.1","0","378.0",",0","52.5",",,,0","","","62",",,,W","42",",,,W","83",",,,W","147",",,,0","6.14",",0","11.47",",,,0","0.81",",,,0","","","","","340",",X","290",",X","","","","","","","13.4",",X","17.9",",X","","","",""
"USW00093721","2009-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","3.83",",,,W","1014.9",",,,W","1009.2",",,,W","8.67",",,,W","3.6",",W","21.4","0","21.4",",0","12",",0","8",",0","3",",0","0",",0","0",",0","0",",0","2",",0","0",",0","11",",0","3",",0","13","","1","","4","","-1.7",",0,13,","0",",,0,30,+","0",",T,0,08,+","39.4",",,0,03,","32.8",",0,27,+","2581.0","0","189.9",",0","147.4",",,,0","","","59",",,,W","40",",,,W","82",",,,W","0",",T,,0","12.72",",0","18.82",",,,0","6.61",",,,0","","","","","280",",X","280",",X","","","","","","","19.2",",X","25.9",",X","","","",""
"USW00093721","2009-05","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","11.95",",,,W","1016.9",",,,W","1011.2",",,,W","14.54",",,,W","2.5",",W","58.9","0","37.5",",0","18",",0","10",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","21",",0","0",",0","23","","2","","4","","3.3",",0,19,","0",",,0,31,+","0",",,0,31,+","58.2",",,0,26,","30.0",",0,23,","2641.1","0","60.1",",0","214.0",",,,0","","","72",",,,W","52",",,,W","93",",,,W","0",",,,0","17.60",",0","23.00",",,,0","12.21",",,,0","","","","","80",",X","280",",X","","","","","","","10.3",",X","16.1",",X","","","",""
"USW00093721","2009-06","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","16.10","1,,,W","1010.7","1,,,W","1005.1","1,,,W","18.31","1,,,W","2.5",",W","174.2","0","115.3",",0","12",",0","10",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","27",",0","0",",0","22","","2","","6","","7.8",",0,01,","0",",,0,30,+","0",",,0,30,+","45.0",",,0,18,","31.7",",0,26,+","2649.1","0","8.0",",0","140.3",",,,0","","","72",",,,W","53",",,,W","91",",,,W","0",",,,0","21.91",",0","27.02",",,,0","16.80",",,,0","","","","","320",",X","320",",X","","","","","","","13.4",",X","17.9",",X","","","",""
"USW00093721","2009-07","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","16.17",",,,W","1013.7",",,,W","1008.0",",,,W","19.07",",,,W","2.4",",W","340.4","0","166.2",",0","8",",0","7",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","4",",0","13","","","","5","","13.3",",0,09,","0",",,0,31,+","0",",,0,31,+","29.7",",,0,31,","34.4",",0,16,","0.0","0","0.0",",0","83.5",",,,0","","","65",",,,W","42",",,,W","90",",,,W","0",",,,0","23.69",",0","29.59",",,,0","17.80",",,,0","","","","","310",",X","310","1,X","","","","","","","13.9",",X","19.2","1,X","","","",""
"USW00093721","2009-08","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","19.37",",,,W","1016.0",",,,W","1010.4",",,,W","21.27",",,,W","1.9",",W","540.1","0","199.7",",0","12",",0","8",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","6",",0","23","","","","9","","12.8",",0,31,","0",",,0,31,+","0",",,0,31,+","38.1",",,0,28,","34.4",",0,10,","0.0","0","0.0",",0","121.0",",,,0","","","74",",,,W","53",",,,W","94",",,,W","0",",,,0","24.77",",0","29.89",",,,0","19.66",",,,0","","","","","310",",X","330",",X","","","","","","","11.6",",X","17.4",",X","","","",""
"USW00093721","2009-09","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","14.26",",,,W","1018.5",",,,W","1012.8",",,,W","16.26",",,,W","2.6",",W","590.2","0","50.1",",0","11",",0","4",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","0",",0","16","","","","","","8.3",",0,30,+","0",",,0,30,+","0",",,0,30,+","43.4",",,0,11,","29.4",",0,05,","22.8","0","22.8",",0","88.6",",,,0","","","75",",,,W","54",",,,W","94",",,,W","0",",,,0","19.24",",0","24.04",",,,0","14.44",",,,0","","","","","270",",X","200",",X","","","","","","","12.5",",X","15.6",",X","","","",""
"USW00093721","2009-10","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","8.26",",,,W","1016.9",",,,W","1011.1",",,,W","10.67",",,,W","2.7",",W","593.5","0","3.3",",0","13",",0","7",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","12",",0","0",",0","17","","","","","","1.1",",0,20,","0",",,0,31,+","0",",,0,31,+","37.8",",,0,17,","28.3",",0,09,","192.9","0","170.1",",0","158.4",",,,0","","","75",",,,W","54",",,,W","95",",,,W","0",",,,0","12.95",",0","18.00",",,,0","7.90",",,,0","","","","","280",",X","280",",X","","","","","","","14.8",",X","21.9",",X","","","",""
"USW00093721","2009-11","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","5.06",",,,W","1019.3",",,,W","1013.4",",,,W","7.63",",,,W","2.8",",W","593.5","0","0.0",",0","12",",0","10",",0","0",",0","0",",0","0",",0","0",",0","4",",0","0",",0","3",",0","0",",0","19","","3","","2","","-2.2",",0,07,","0",",,0,30,+","0",",,0,30,+","24.4",",,0,24,","22.8",",0,08,","448.3","0","255.4",",0","125.4",",,,0","","","75",",,,W","56",",,,W","93",",,,W","0",",,,0","9.82",",0","14.68",",,,0","4.96",",,,0","","","","","280",",X","280",",X","","","","","","","13.4",",X","19.2",",X","","","",""
"USW00093721","2009-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-3.79",",,,W","1019.1",",,,W","1013.1",",,,W","-0.07",",,,W","3.2",",W","593.5","0","0.0",",0","11",",0","10",",0","3",",0","11",",0","4",",0","0",",0","23",",0","2",",0","0",",0","0",",0","15","","2","","1","","-10.0",",0,24,","457",",,0,20,","432",",,0,19,","39.1",",,0,19,","17.8",",0,03,","967.9","0","519.6",",0","204.7",",,,0","","","69",",,,W","52",",,,W","86",",,,W","510",",,,0","1.57",",0","5.85",",,,0","-2.70",",,,0","","","","","310",",X","310",",X","","","","","","","15.6",",X","21.5",",X","","","",""
"USW00093721","2010-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-6.50",",,,W","1016.7",",,,W","1010.6",",,,W","-1.94",",,,W","3.7",",W","0.0","0","0.0",",0","10",",0","4",",0","0",",0","2",",0","2",",0","0",",0","28",",0","7",",0","0",",0","0",",0","10","","1","","2","","-13.3",",0,31,","127",",,0,31,","127",",,0,30,","19.1",",,0,17,","18.9",",0,25,","1524.4","0","556.5",",0","57.1",",,,0","","","63",",,,W","45",",,,W","81",",,,W","176",",,,0","0.38",",0","4.96",",,,0","-4.20",",,,0","","","","","280",",X","290",",X","","","","","","","15.6",",X","21.0",",X","","","",""
"USW00093721","2010-02","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-5.87",",,,W","1011.2",",,,W","1005.3",",,,W","-2.17",",,,W","4.3",",W","0.0","0","0.0",",0","10",",0","6",",0","1",",0","22",",0","6",",0","0",",0","24",",0","5",",0","0",",0","0",",0","12","","3","","","","-11.7",",0,15,+","864",",,0,11,","406",",,0,06,","40.1",",,0,06,","7.8",",0,28,+","2054.3","0","529.9",",0","105.5",",,,0","","","67",",,,W","52",",,,W","83",",,,W","1271",",,,0","-0.59",",0","3.18",",,,0","-4.37",",,,0","","","","","270",",X","280",",X","","","","","","","17.0",",X","23.7",",X","","","",""
"USW00093721","2010-03","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","0.77",",,,W","1011.7",",,,W","1005.9",",,,W","5.67",",,,W","3.4",",W","0.0","0","0.0",",0","11",",0","9",",0","1",",0","0",",0","0",",0","0",",0","5",",0","0",",0","6",",0","0",",0","13","","2","","1","","-1.7",",0,06,","0",",T,0,01,","0",",T,0,03,+","58.7",",,0,13,","23.9",",0,21,","2339.0","0","284.7",",0","140.4",",,,0","","","61",",,,W","43",",,,W","81",",,,W","0",",T,,0","9.15",",0","14.54",",,,0","3.75",",,,0","","","","","60",",X","50",",X","","","","","","","15.6",",X","19.2",",X","","","",""
"USW00093721","2010-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","5.27",",,,W","1014.2",",,,W","1008.5",",,,W","9.96",",,,W","2.9",",W","16.9","0","16.9",",0","7",",0","3",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","2",",0","12","","1","","2","","1.1",",0,28,","0",",,0,30,+","0",",,0,30,+","25.1",",,0,25,","32.2",",0,07,+","2487.0","0","148.0",",0","55.8",",,,0","","","58",",,,W","36",",,,W","86",",,,W","0",",,,0","13.96",",0","20.95",",,,0","6.98",",,,0","","","","","290",",X","280",",X","","","","","","","16.1",",X","21.9",",X","","","",""
"USW00093721","2010-05","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","12.26",",,,W","1016.0",",,,W","1010.3",",,,W","15.57",",,,W","2.9",",W","102.7","0","85.8",",0","11",",0","8",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","24",",0","3",",0","15","","","","4","","1.7",",0,10,","0",",,0,31,+","0",",,0,31,+","25.9",",,0,27,","33.3",",0,31,+","2532.5","0","45.5",",0","88.7",",,,0","","","64",",,,W","45",",,,W","86",",,,W","0",",,,0","19.63",",0","25.17",",,,0","14.09",",,,0","","","","","270",",X","280",",X","","","","","","","16.1",",X","23.2",",X","","","",""
"USW00093721","2010-06","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","17.24",",,,W","1012.9",",,,W","1007.3",",,,W","20.48",",,,W","2.5",",W","333.0","0","230.3",",0","7",",0","4",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","30",",0","16",",0","15","","1","","6","","13.3",",0,08,+","0",",,0,30,+","0",",,0,30,+","14.5",",,0,01,","37.8",",0,27,+","2532.5","0","0.0",",0","39.4",",,,0","","","60",",,,W","41",",,,W","83",",,,W","0",",,,0","26.01",",0","31.93",",,,0","20.09",",,,0","","","","","280",",X","290",",X","","","","","","","13.4",",X","17.4",",X","","","",""
"USW00093721","2010-07","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","18.41",",,,W","1014.7",",,,W","1009.1",",,,W","21.67",",,,W","2.3",",W","617.2","0","284.2",",0","9",",0","8",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","20",",0","11","","1","","9","","13.3",",0,02,","0",",,0,31,+","0",",,0,31,+","24.9",",,0,12,","40.6",",0,06,","0.0","0","0.0",",0","110.8",",,,0","","","60",",,,W","39",",,,W","82",",,,W","0",",,,0","27.50",",0","33.62",",,,0","21.38",",,,0","","","","","200",",X","200",",X","","","","","","","23.2",",X","32.2",",X","","","",""
"USW00093721","2010-08","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","18.62",",,,W","1015.1",",,,W","1009.4",",,,W","20.94",",,,W","2.1",",W","831.3","0","214.1",",0","9",",0","6",",0","1",",0","0",",0","0",",0","0",",0","0",",0","0",",0","31",",0","11",",0","16","","","","5","","15.0",",0,27,","0",",,0,31,+","0",",,0,31,+","59.9",",,0,12,","36.1",",0,10,","0.0","0","0.0",",0","120.4",",,,0","","","69",",,,W","47",",,,W","90",",,,W","0",",,,0","25.24",",0","30.47",",,,0","20.01",",,,0","","","","","270",",X","280",",X","","","","","","","10.3",",X","13.4",",X","","","",""
"USW00093721","2010-09","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","13.97",",,,W","1014.7",",,,W","1009.1",",,,W","17.21",",,,W","2.5",",W","936.8","0","105.5",",0","8",",0","4",",0","2",",0","0",",0","0",",0","0",",0","0",",0","0",",0","28",",0","7",",0","13","","2","","2","","8.3",",0,21,","0",",,0,30,+","0",",,0,30,+","152.9",",,0,30,","35.0",",0,24,+","5.8","0","5.8",",0","209.9",",,,0","","","65",",,,W","42",",,,W","88",",,,W","0",",,,0","21.66",",0","27.99",",,,0","15.32",",,,0","","","","","230",",Z","140",",Z","","","","","","","13.0",",Z","17.4",",Z","","","",""
"USW00093721","2010-10","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","7.81",",,,W","1013.7",",,,W","1007.8",",,,W","11.03",",,,W","2.8",",W","947.0","0","10.2",",0","7",",0","5",",0","0",",0","0",",0","0",",0","0",",0","0",",0","0",",0","15",",0","0",",0","9","","","","2","","1.7",",0,30,+","0",",,0,31,+","0",",,0,31,+","22.1",",,0,27,","29.4",",0,11,","143.0","0","137.2",",0","74.8",",,,0","","","68",",,,W","45",",,,W","91",",,,W","0",",,,0","14.24",",0","20.19",",,,0","8.29",",,,0","","","","","330",",X","310","1,X","","","","","","","12.5",",X","14.8","1,X","","","",""
"USW00093721","2010-11","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","1.48",",,,W","1019.5",",,,W","1013.6",",,,W","5.50",",,,W","2.6",",W","947.0","0","0.0",",0","8",",0","4",",0","1",",0","0",",0","0",",0","0",",0","8",",0","0",",0","0",",0","0",",0","10","","","","1","","-3.9",",0,29,","0",",,0,30,+","0",",,0,30,+","29.2",",,0,04,","18.9",",0,23,+","440.0","0","297.0",",0","51.9",",,,0","","","65",",,,W","43",",,,W","85",",,,W","0",",,,0","8.43",",0","14.16",",,,0","2.70",",,,0","","","","","280",",X","160",",X","","","","","","","13.9",",X","20.6",",X","","","",""
"USW00093721","2010-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-7.42",",,,W","1014.4",",,,W","1008.4",",,,W","-2.49",",,,W","4.0",",W","947.0","0","0.0",",0","7",",0","3",",0","0",",0","2",",0","1",",0","0",",0","30",",0","4",",0","0",",0","0",",0","8","","","","","","-8.9",",0,16,","25",",,0,18,+","30",",,0,16,","23.4",",,0,12,","16.7",",0,01,","1001.1","0","561.1",",0","49.9",",,,0","","","60",",,,W","44",",,,W","75",",,,W","30",",,,0","0.23",",0","4.39",",,,0","-3.92",",,,0","","","","","300",",X","120",",X","","","","","","","15.6",",X","21.5",",X","","","",""
"USW00093721","2011-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-7.28",",,,W","1016.5",",,,W","1010.3",",,,W","-2.83",",,,W","2.8",",W","0.0","X","0.0",",X","9",",X","4",",X","1",",X","8",",X","2",",X","0",",X","30",",X","6",",X","0",",X","0",",X","16","","1","","1","","-13.3",",X,24,","127",",,Z,31,+","193",",,X,26,","46.2",",,X,26,","15.6",",X,02,","1599.8","X","598.7",",X","67.7",",,,X","","","64",",,,W","46",",,,W","83",",,,W","272",",,,X","-0.98",",X","3.21",",,,X","-5.16",",,,X","","","","","280",",X","280",",X","","","","","","","13.0",",X","17.9",",X","","","",""
"USW00093721","2011-02","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-4.68",",,,W","1017.1",",,,W","1011.2",",,,W","0.64",",,,W","3.5",",W","0.0","X","0.0",",X","9",",X","7",",X","0",",X","4",",X","1",",X","0",",X","21",",X","1",",X","2",",X","0",",X","11","","3","","1","","-10.6",",X,11,","76",",,X,22,+","46",",,X,22,","17.5",",,X,02,","23.3",",X,18,","2012.3","X","412.5",",X","68.3",",,,X","","","59",",,,W","37",",,,W","83",",,,W","64",",,,X","3.60",",X","9.52",",,,X","-2.32",",,,X","","","","","280",",X","270",",X","","","","","","","20.1",",X","26.8",",X","","","",""
"USW00093721","2011-03","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-1.54",",,,W","1019.9",",,,W","1014.1",",,,W","3.64",",,,W","3.4",",W","0.0","X","0.0",",X","12",",X","7",",X","2",",X","0",",X","0",",X","0",",X","12",",X","0",",X","2",",X","0",",X","13","","","","1","","-3.9",",X,03,","0",",,X,31,+","0",",T,X,30,+","66.3",",,X,10,","27.2",",X,18,","2368.5","X","356.2",",X","126.8",",,,X","","","59",",,,W","42",",,,W","81",",,,W","0",",T,,X","6.84",",X","12.04",",,,X","1.65",",,,X","","","","","260",",X","310",",X","","","","","","","11.2",",X","16.5",",X","","","",""
"USW00093721","2011-04","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","7.36",",,,W","1013.4",",,,W","1007.6",",,,W","10.75",",,,W","3.8",",W","23.6","X","23.6",",X","14",",X","8",",X","1",",X","0",",X","0",",X","0",",X","1",",X","0",",X","13",",X","0",",X","14","","","","7","","0.0",",X,02,","0",",,X,30,+","0",",,X,30,+","32.8",",,X,16,","30.0",",X,20,+","2513.2","X","144.7",",X","89.5",",,,X","","","66",",,,W","46",",,,W","88",",,,W","0",",,,X","14.30",",X","20.07",",,,X","8.52",",,,X","","","","","140",",X","140",",X","","","","","","","15.6",",X","24.1",",X","","","",""
"USW00093721","2011-05","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","13.68",",,,W","1013.9",",,,W","1008.2",",,,W","16.18",",,,W","2.5",",W","99.2","X","75.6",",X","12",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","26",",X","3",",X","20","","1","","6","","4.4",",X,06,","0",",,X,31,+","0",",,X,31,+","15.7",",,X,04,","36.7",",X,30,","2550.8","X","37.6",",X","61.5",",,,X","","","71",",,,W","51",",,,W","93",",,,W","0",",,,X","19.56",",X","25.23",",,,X","13.89",",,,X","","","","","280",",X","290",",X","","","","","","","11.6",",X","16.1",",X","","","",""
"USW00093721","2011-06","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","16.21",",,,W","1013.0",",,,W","1007.4",",,,W","19.33",",,,W","2.3",",W","277.6","X","178.4",",X","10",",X","6",",X","1",",X","0",",X","0",",X","0",",X","0",",X","0",",X","30",",X","7",",X","14","","","","8","","10.0",",X,04,+","0",",,X,30,+","0",",,X,30,+","49.8",",,X,16,","37.8",",X,09,","2550.8","X","0.0",",X","89.3",",,,X","","","63",",,,W","42",",,,W","88",",,,W","0",",,,X","24.28",",X","30.29",",,,X","18.27",",,,X","","","","","290",",X","290",",X","","","","","","","18.3",",X","25.0",",X","","","",""
"USW00093721","2011-07","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","19.05",",,,W","1013.4",",,,W","1007.7",",,,W","21.97",",,,W","2.2",",W","564.8","X","287.2",",X","8",",X","7",",X","0",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","24",",X","16","","1","","7","","14.4",",X,02,","0",",,X,31,+","0",",,X,31,+","21.1",",,X,08,","41.1",",X,22,","0.0","X","0.0",",X","70.4",",,,X","","","62",",,,W","39",",,,W","88",",,,W","0",",,,X","27.60",",X","33.86",",,,X","21.33",",,,X","","","","","270",",X","10",",X","","","","","","","13.9",",X","17.4",",X","","","",""
"USW00093721","2011-08","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","18.01",",,,W","1011.6",",,,W","1006.0",",,,W","20.27",",,,W","2.4",",W","752.8","X","188.0",",X","16",",X","10",",X","3",",X","0",",X","0",",X","0",",X","0",",X","0",",X","31",",X","6",",X","19","","1","","12","","12.8",",X,23,","0",",,X,31,+","0",",T,X,18,","91.2",",,X,27,","37.2",",X,01,","0.0","X","0.0",",X","263.6",",,,X","","","71",",,,W","48",",,,W","92",",,,W","0",",T,,X","24.40",",X","29.91",",,,X","18.89",",,,X","","","","","360",",X","320",",X","","","","","","","14.8",",X","22.8",",X","","","",""
"USW00093721","2011-09","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","17.38",",,,W","1015.9",",,,W","1010.4",",,,W","18.59",",,,W","1.9",",W","840.4","X","87.6",",X","16",",X","10",",X","5",",X","0",",X","0",",X","0",",X","0",",X","0",",X","27",",X","0",",X","23","","4","","4","","7.2",",X,16,","0",",,X,30,+","0",",T,X,11,","86.4",",,X,07,","31.1",",X,14,","15.8","X","15.8",",X","338.4",",,,X","","","82",",,,W","66",",,,W","97",",,,W","0",",T,,X","20.73",",X","25.19",",,,X","16.26",",,,X","","","","","340",",X","340","1,X","","","","","","","11.2",",X","14.8","1,X","","","",""
"USW00093721","2011-10","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","8.14",",,,W","1016.0",",,,W","1010.2",",,,W","10.83",",,,W","2.8",",W","844.5","X","4.1",",X","11",",X","8",",X","1",",X","0",",X","0",",X","0",",X","2",",X","0",",X","15",",X","0",",X","1","","","","1","","-1.1",",X,31,","0",",,X,31,+","0",",T,X,29,","27.7",",,X,29,","29.4",",X,10,","163.9","X","148.1",",X","84.1",",,,X","","","73",",,,W","49",",,,W","93",",,,W","0",",T,,X","13.69",",X","19.06",",,,X","8.32",",,,X","","","","","250",",X","270",",X","","","","","","","13.0",",X","16.5",",X","","","",""
"USW00093721","2011-11","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","4.09",",,,W","1019.7",",,,W","1013.8",",,,W","7.41",",,,W","2.3",",W","844.5","X","0.0",",X","9",",X","5",",X","1",",X","0",",X","0",",X","0",",X","7",",X","0",",X","5",",X","0",",X","11","","4","","","","-3.3",",X,19,","0",",,X,30,+","0",",,X,30,+","29.7",",,X,22,","23.3",",X,14,","405.0","X","241.1",",X","62.3",",,,X","","","69",",,,W","46",",,,W","91",",,,W","0",",,,X","10.30",",X","16.65",",,,X","3.94",",,,X","","","","","280",",X","310",",X","","","","","","","13.0",",X","18.3",",X","","","",""
"USW00093721","2011-12","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","0.18",",,,W","1022.1",",,,W","1016.1",",,,W","3.62",",,,W","2.2",",W","844.5","X","0.0",",X","7",",X","5",",X","1",",X","0",",X","0",",X","0",",X","21",",X","0",",X","0",",X","0",",X","10","","1","","","","-5.6",",X,12,","0",",,X,31,+","0",",T,X,07,","60.5",",,X,07,","17.2",",X,15,+","796.9","X","391.9",",X","114.4",",,,X","","","69",",,,W","49",",,,W","89",",,,W","0",",T,,X","5.69",",X","11.35",",,,X","0.03",",,,X","","","","","300",",X","320",",X","","","","","","","14.8",",X","20.6",",X","","","",""
"USW00093721","2012-01","39.17329","-76.68408","42.0","BALTIMORE WASHINGTON INTERNATIONAL AIRPORT, MD US","-3.94",",,,W","1017.6",",,,W","1011.7",",,,W","0.85",",,,W","3.2",",W","0.0","X","0.0",",X","11",",X","4",",X","0",",X","3",",X","0",",X","0",",X","25",",X","4",",X","0",",X","0",",X","6","","1","","1","","-10.6",",X,04,","25",",,X,23,+","23",",,X,21,","22.6",",,X,27,","18.9",",X,31,+","1257.5","X","460.6",",X","64.6",",,,X","","","61",",,,W","44",",,,W","82",",,,W","33",",,,X","3.47",",X","8.82",",,,X","-1.87",",,,X","","","","","280",",X","270",",X","","","","","","","16.5",",X","20.6",",X","","","",""
